genome_1,genome_2,species,comparison,snp_distance,diff_sites,valid_sites
GCF_026572835.1_ASM2657283v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.009731908215476334,7336,753809
GCF_026572835.1_ASM2657283v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.009739419774166458,7341,753741
GCF_026572835.1_ASM2657283v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.015106947257759218,11381,753362
GCF_014525525.1_ASM1452552v1,GCF_014525715.1_ASM1452571v1,Borreliella bavariensis,Intra-species,7.936276986648537e-06,6,756022
GCF_014525525.1_ASM1452552v1,GCF_014525535.1_ASM1452553v1,Borreliella bavariensis,Intra-species,0.00010718014335674977,81,755737
GCF_014525525.1_ASM1452552v1,GCF_014525665.1_ASM1452566v1,Borreliella bavariensis,Intra-species,2.519018590357197e-05,19,754262
GCF_014525525.1_ASM1452552v1,GCF_014526025.1_ASM1452602v1,Borreliella bavariensis,Intra-species,0.00012308197259374744,93,755594
GCF_014525525.1_ASM1452552v1,GCF_000196215.1_ASM19621v1,Borreliella bavariensis,Intra-species,0.00043517597511163786,329,756016
GCF_014525525.1_ASM1452552v1,GCF_014525815.1_ASM1452581v1,Borreliella bavariensis,Intra-species,2.64563562718761e-06,2,755962
GCF_014525525.1_ASM1452552v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.014612122512442753,11033,755058
GCF_014525525.1_ASM1452552v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.00013491670877302511,102,756022
GCF_014525525.1_ASM1452552v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015144943924860644,11384,751670
GCF_014525525.1_ASM1452552v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.014635070136034241,11051,755104
GCF_014525525.1_ASM1452552v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.014837168864078544,11195,754524
GCF_014525525.1_ASM1452552v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014599119922476925,11028,755388
GCF_014525525.1_ASM1452552v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.014643844380014119,11056,754993
GCF_014525525.1_ASM1452552v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.014717744619111638,11057,751270
GCF_014525525.1_ASM1452552v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,9.794487821083826e-05,74,755527
GCF_014525525.1_ASM1452552v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,0.00010187866912057538,77,755801
GCF_014525525.1_ASM1452552v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014633829909197179,11054,755373
GCF_014525525.1_ASM1452552v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.01468157433047695,10996,748966
GCF_014525525.1_ASM1452552v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.014839288530530077,11197,754551
GCF_014525525.1_ASM1452552v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,0.00014587543828938505,110,754068
GCF_014525525.1_ASM1452552v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.01460873479222103,11035,755370
GCF_014525525.1_ASM1452552v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.014621721696146193,11045,755383
GCF_014525525.1_ASM1452552v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.0001296304869741202,98,755995
GCF_014525715.1_ASM1452571v1,GCF_014525535.1_ASM1452553v1,Borreliella bavariensis,Intra-species,0.00010982322430401186,83,755760
GCF_014525715.1_ASM1452571v1,GCF_014525665.1_ASM1452566v1,Borreliella bavariensis,Intra-species,3.0493382935902908e-05,23,754262
GCF_014525715.1_ASM1452571v1,GCF_014526025.1_ASM1452602v1,Borreliella bavariensis,Intra-species,0.00012572590165322944,95,755612
GCF_014525715.1_ASM1452571v1,GCF_000196215.1_ASM19621v1,Borreliella bavariensis,Intra-species,0.0004417779047558582,334,756036
GCF_014525715.1_ASM1452571v1,GCF_014525815.1_ASM1452581v1,Borreliella bavariensis,Intra-species,6.614045322084165e-06,5,755967
GCF_014525715.1_ASM1452571v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.014614732604031467,11035,755060
GCF_014525715.1_ASM1452571v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.0001375584954275027,104,756042
GCF_014525715.1_ASM1452571v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015148894730680403,11387,751672
GCF_014525715.1_ASM1452571v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.01463768000783996,11053,755106
GCF_014525715.1_ASM1452571v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.014842430877133458,11199,754526
GCF_014525715.1_ASM1452571v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014601728908246072,11030,755390
GCF_014525715.1_ASM1452571v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.0146464546122822,11058,754995
GCF_014525715.1_ASM1452571v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.01472036758990086,11059,751272
GCF_014525715.1_ASM1452571v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,0.00010059177079900309,76,755529
GCF_014525715.1_ASM1452571v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,0.00010452445342972517,79,755804
GCF_014525715.1_ASM1452571v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014636438854873408,11056,755375
GCF_014525715.1_ASM1452571v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.01468420546672221,10998,748968
GCF_014525715.1_ASM1452571v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.014844550349677226,11201,754553
GCF_014525715.1_ASM1452571v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,0.00015250209524617816,115,754088
GCF_014525715.1_ASM1452571v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.014611343814703219,11037,755372
GCF_014525715.1_ASM1452571v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.01462433063934285,11047,755385
GCF_014525715.1_ASM1452571v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.0001362406830552304,103,756015
GCF_014525535.1_ASM1452553v1,GCF_014525665.1_ASM1452566v1,Borreliella bavariensis,Intra-species,0.00012997640530356785,98,753983
GCF_014525535.1_ASM1452553v1,GCF_014526025.1_ASM1452602v1,Borreliella bavariensis,Intra-species,0.00013238825769109583,100,755354
GCF_014525535.1_ASM1452553v1,GCF_000196215.1_ASM19621v1,Borreliella bavariensis,Intra-species,0.00044854441383580893,339,755778
GCF_014525535.1_ASM1452553v1,GCF_014525815.1_ASM1452581v1,Borreliella bavariensis,Intra-species,0.00010586463618294468,80,755682
GCF_014525535.1_ASM1452553v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.014615521174752986,11032,754814
GCF_014525535.1_ASM1452553v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.0001442211002085252,109,755784
GCF_014525535.1_ASM1452553v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015145748384418017,11381,751432
GCF_014525535.1_ASM1452553v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.014638476008796333,11050,754860
GCF_014525535.1_ASM1452553v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.014844620035000266,11197,754280
GCF_014525535.1_ASM1452553v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014602512898202196,11027,755144
GCF_014525535.1_ASM1452553v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.014648578534055693,11056,754749
GCF_014525535.1_ASM1452553v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.014721077131200801,11056,751032
GCF_014525535.1_ASM1452553v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,4.898826002968424e-05,37,755283
GCF_014525535.1_ASM1452553v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,5.2939323594262435e-06,4,755582
GCF_014525535.1_ASM1452553v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014637234167936868,11053,755129
GCF_014525535.1_ASM1452553v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.014685023279668556,10995,748722
GCF_014525535.1_ASM1452553v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.014846740120401906,11199,754307
GCF_014525535.1_ASM1452553v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,0.00015918708462120106,120,753830
GCF_014525535.1_ASM1452553v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.014612130955628596,11034,755126
GCF_014525535.1_ASM1452553v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.0146251219974071,11044,755139
GCF_014525535.1_ASM1452553v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.00014290307598871066,108,755757
GCF_014525665.1_ASM1452566v1,GCF_014526025.1_ASM1452602v1,Borreliella bavariensis,Intra-species,0.00014592033280448266,110,753836
GCF_014525665.1_ASM1452566v1,GCF_000196215.1_ASM19621v1,Borreliella bavariensis,Intra-species,0.00045873201697573624,346,754253
GCF_014525665.1_ASM1452566v1,GCF_014525815.1_ASM1452581v1,Borreliella bavariensis,Intra-species,2.519068687048142e-05,19,754247
GCF_014525665.1_ASM1452566v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.01463600454463404,11027,753416
GCF_014525665.1_ASM1452566v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.00015777073922883253,119,754259
GCF_014525665.1_ASM1452566v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015135334045302007,11352,750033
GCF_014525665.1_ASM1452566v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.01465129026649448,11039,753449
GCF_014525665.1_ASM1452566v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.01485239913664287,11182,752875
GCF_014525665.1_ASM1452566v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014612601544578782,11014,753733
GCF_014525665.1_ASM1452566v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.014660086176457313,11044,753338
GCF_014525665.1_ASM1452566v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.014702802775965992,11023,749721
GCF_014525665.1_ASM1452566v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,0.00012072504009795975,91,753779
GCF_014525665.1_ASM1452566v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,0.00012466215230532148,94,754038
GCF_014525665.1_ASM1452566v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014653924585026595,11045,753723
GCF_014525665.1_ASM1452566v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.014688827207972445,10981,747575
GCF_014525665.1_ASM1452566v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.014855055620122862,11184,752875
GCF_014525665.1_ASM1452566v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,0.00016748526196157143,126,752305
GCF_014525665.1_ASM1452566v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.014626159916573572,11024,753718
GCF_014525665.1_ASM1452566v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.014637906512694235,11033,753728
GCF_014525665.1_ASM1452566v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.00015246752110349362,115,754259
GCF_014526025.1_ASM1452602v1,GCF_000196215.1_ASM19621v1,Borreliella bavariensis,Intra-species,0.0003334939044725238,252,755636
GCF_014526025.1_ASM1452602v1,GCF_014525815.1_ASM1452581v1,Borreliella bavariensis,Intra-species,0.00012176737402040134,92,755539
GCF_014526025.1_ASM1452602v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.01463177408604416,11042,754659
GCF_014526025.1_ASM1452602v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,2.9114200451270108e-05,22,755645
GCF_014526025.1_ASM1452602v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015164906545414854,11393,751274
GCF_014526025.1_ASM1452602v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.014654732643880721,11060,754705
GCF_014526025.1_ASM1452602v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.014860931543179181,11207,754125
GCF_014526025.1_ASM1452602v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014618756034856137,11037,754989
GCF_014526025.1_ASM1452602v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.014664839635618624,11066,754594
GCF_014526025.1_ASM1452602v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.014737551456908044,11066,750871
GCF_014526025.1_ASM1452602v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,0.0001271304278733463,96,755130
GCF_014526025.1_ASM1452602v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,0.0001270844833817181,96,755403
GCF_014526025.1_ASM1452602v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014653484755766423,11063,754974
GCF_014526025.1_ASM1452602v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.014701422851929085,11005,748567
GCF_014526025.1_ASM1452602v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.014863051480338181,11209,754152
GCF_014526025.1_ASM1452602v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,4.3784521773511956e-05,33,753691
GCF_014526025.1_ASM1452602v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.01462837645419493,11044,754971
GCF_014526025.1_ASM1452602v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.014641369883335276,11054,754984
GCF_014526025.1_ASM1452602v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,2.6468400699824515e-05,20,755618
GCF_000196215.1_ASM19621v1,GCF_014525815.1_ASM1452581v1,Borreliella bavariensis,Intra-species,0.00044182173418999126,334,755961
GCF_000196215.1_ASM19621v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.014923396585721796,11269,755123
GCF_000196215.1_ASM19621v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.0003200778767991154,242,756066
GCF_000196215.1_ASM19621v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015458719989783756,11621,751744
GCF_000196215.1_ASM19621v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.014946323273333518,11287,755169
GCF_000196215.1_ASM19621v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.015161896078527515,11441,754589
GCF_000196215.1_ASM19621v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014910259142527728,11264,755453
GCF_000196215.1_ASM19621v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.014956466920422008,11293,755058
GCF_000196215.1_ASM19621v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.015021262153367007,11286,751335
GCF_000196215.1_ASM19621v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,0.0004394138325356825,332,755552
GCF_000196215.1_ASM19621v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,0.0004392551185790362,332,755825
GCF_000196215.1_ASM19621v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014944972320693426,11290,755438
GCF_000196215.1_ASM19621v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.014991368848552329,11229,749031
GCF_000196215.1_ASM19621v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.015164003943727671,11443,754616
GCF_000196215.1_ASM19621v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,0.0003288636170754477,248,754112
GCF_000196215.1_ASM19621v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.014919880598595512,11271,755435
GCF_000196215.1_ASM19621v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.014932861030805562,11281,755448
GCF_000196215.1_ASM19621v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.0003121532090275766,236,756039
GCF_014525815.1_ASM1452581v1,GCF_014525925.1_ASM1452592v1,Borreliella bavariensis,Intra-species,0.014610991619075874,11032,755048
GCF_014525815.1_ASM1452581v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.00013360371550610013,101,755967
GCF_014525815.1_ASM1452581v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.015143815022749647,11383,751660
GCF_014525815.1_ASM1452581v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,0.014633939615465094,11050,755094
GCF_014525815.1_ASM1452581v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.014837365509453767,11195,754514
GCF_014525815.1_ASM1452581v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.014597989351026902,11027,755378
GCF_014525815.1_ASM1452581v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,0.014642713809450014,11055,754983
GCF_014525815.1_ASM1452581v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.014716609429491788,11056,751260
GCF_014525815.1_ASM1452581v1,GCF_014525845.1_ASM1452584v1,Borreliella bavariensis,Intra-species,9.927384491572313e-05,75,755486
GCF_014525815.1_ASM1452581v1,GCF_014525455.1_ASM1452545v1,Borreliella bavariensis,Intra-species,9.924074216196618e-05,75,755738
GCF_014525815.1_ASM1452581v1,GCF_026572475.1_ASM2657247v1,Borreliella bavariensis,Intra-species,0.014632699774810257,11053,755363
GCF_014525815.1_ASM1452581v1,GCF_026572515.1_ASM2657251v1,Borreliella bavariensis,Intra-species,0.014680435165750724,10995,748956
GCF_014525815.1_ASM1452581v1,GCF_026572855.1_ASM2657285v1,Borreliella bavariensis,Intra-species,0.014839485196960801,11197,754541
GCF_014525815.1_ASM1452581v1,GCF_014525705.1_ASM1452570v1,Borreliella bavariensis,Intra-species,0.0001525172642911992,115,754013
GCF_014525815.1_ASM1452581v1,GCF_026572675.1_ASM2657267v1,Borreliella bavariensis,Intra-species,0.014607604321118408,11034,755360
GCF_014525815.1_ASM1452581v1,GCF_014525935.1_ASM1452593v1,Borreliella bavariensis,Intra-species,0.014620591416426057,11044,755373
GCF_014525815.1_ASM1452581v1,GCF_014525685.1_ASM1452568v1,Borreliella bavariensis,Intra-species,0.00013493134375744108,102,755940
GCF_014525925.1_ASM1452592v1,GCF_014525565.1_ASM1452556v1,Borreliella bavariensis,Intra-species,0.01462877787592688,11046,755087
GCF_014525925.1_ASM1452592v1,GCF_026572395.1_ASM2657239v1,Borreliella bavariensis,Intra-species,0.009772060633068834,7346,751735
GCF_014525925.1_ASM1452592v1,GCF_026572375.1_ASM2657237v1,Borreliella bavariensis,Intra-species,2.5148674995731344e-05,19,755507
GCF_014525925.1_ASM1452592v1,GCF_026572795.1_ASM2657279v1,Borreliella bavariensis,Intra-species,0.01035111622408245,7810,754508
GCF_014525925.1_ASM1452592v1,GCF_026572815.1_ASM2657281v1,Borreliella bavariensis,Intra-species,0.00026064786209214233,197,755809
GCF_014525925.1_ASM1452592v1,GCF_018831585.1_ASM1883158v1,Borreliella bavariensis,Intra-species,3.574170660030182e-05,27,755420
GCF_014525925.1_ASM1452592v1,GCF_026572455.1_ASM2657245v1,Borreliella bavariensis,Intra-species,0.00013303551116899633,100,751679
