GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_051054405.1_ASM5105440v1|NZ_CP147271.1|length=18656
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_051054485.1_ASM5105448v1|NZ_CP147294.1|length=16666
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_051147265.1_ASM5114726v1|NZ_CP147399.1|length=16696
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_002997205.1_ASM299720v1|NZ_PHQL01000008.1|length=25769
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_002995985.1_ASM299598v1|NZ_PHOW01000008.1|length=25715
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_002996105.1_ASM299610v1|NZ_PHPH01000008.1|length=25267
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_002996285.1_ASM299628v1|NZ_PHPU01000008.1|length=25579
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_002996965.1_ASM299696v1|NZ_PHPM01000007.1|length=25695
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_002997065.1_ASM299706v1|NZ_PHQA01000008.1|length=25698
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_051054305.1_ASM5105430v1|NZ_CP147760.1|length=17178
GCF_002996405.1_ASM299640v1|NZ_PHQH01000002.1|length=55778	GCF_051054485.1_ASM5105448v1|NZ_CP147290.1|length=17691
GCF_002996465.1_ASM299646v1|NZ_PHOE01000001.1|length=899030	GCF_002996465.1_ASM299646v1|NZ_PHOE01000001.1|length=899030
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_000166635.1_ASM16663v1|NC_017420.1|length=23394
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002996245.1_ASM299624v1|NZ_PHPS01000008.1|length=23397
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002996485.1_ASM299648v1|NZ_PHOG01000003.1|length=31131
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002996685.1_ASM299668v1|NZ_PHOR01000008.1|length=23592
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002996865.1_ASM299686v1|NZ_PHPG01000007.1|length=23492
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002996925.1_ASM299692v1|NZ_PHPP01000008.1|length=23587
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_040790745.1_ASM4079074v1|NZ_CP161085.1|length=24216
GCF_002996465.1_ASM299646v1|NZ_PHOE01000003.1|length=31397	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000007.1|length=23608
GCF_002996465.1_ASM299646v1|NZ_PHOE01000009.1|length=22000	GCF_002996465.1_ASM299646v1|NZ_PHOE01000009.1|length=22000
GCF_002996465.1_ASM299646v1|NZ_PHOE01000009.1|length=22000	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000008.1|length=21841
GCF_002996465.1_ASM299646v1|NZ_PHOE01000009.1|length=22000	GCF_002996485.1_ASM299648v1|NZ_PHOG01000009.1|length=21866
GCF_002996465.1_ASM299646v1|NZ_PHOE01000009.1|length=22000	GCF_002996685.1_ASM299668v1|NZ_PHOR01000009.1|length=22033
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002442595.2_ASM244259v2|NZ_CP017210.1|length=8714
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002996625.1_ASM299662v1|NZ_PHOO01000011.1|length=9602
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_030440345.1_ASM3044034v2|NZ_CP179426.1|length=8715
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002995935.1_ASM299593v1|NZ_PHOK01000010.1|length=9546
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002996005.1_ASM299600v1|NZ_PHOT01000012.1|length=9542
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002996585.1_ASM299658v1|NZ_PHOL01000013.1|length=9542
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002996125.1_ASM299612v1|NZ_PHPF01000013.1|length=9501
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_000008685.2_ASM868v2|NC_001904.1|length=9386
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002996965.1_ASM299696v1|NZ_PHPM01000013.1|length=9509
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_030445065.1_ASM3044506v2|NZ_CP179374.1|length=8526
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000012.1|length=9557
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_040790765.1_ASM4079076v1|NZ_CP161124.1|length=9381
GCF_002996475.1_ASM299647v1|NZ_PHOF01000009.1|length=9609	GCF_024662195.1_ASM2466219v1|NZ_CP094606.1|length=9387
GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592	GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592
GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592	GCF_000181555.2_ASM18155v2|NC_011865.1|length=17849
GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592	GCF_000181555.2_ASM18155v2|NC_011870.1|length=23638
GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592	GCF_002997285.1_ASM299728v1|NZ_PHQO01000007.1|length=23710
GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592	GCF_040790735.1_ASM4079073v1|NZ_CP161071.1|length=18015
GCF_002996475.1_ASM299647v1|NZ_PHOF01000003.1|length=41592	GCF_040790735.1_ASM4079073v1|NZ_CP161069.1|length=23693
GCF_002996485.1_ASM299648v1|NZ_PHOG01000015.1|length=7510	GCF_002996485.1_ASM299648v1|NZ_PHOG01000015.1|length=7510
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002995865.1_ASM299586v1|NZ_PHOD01000015.1|length=8808
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000015.1|length=8882
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996285.1_ASM299628v1|NZ_PHPU01000013.1|length=8808
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996465.1_ASM299646v1|NZ_PHOE01000011.1|length=8870
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996685.1_ASM299668v1|NZ_PHOR01000011.1|length=8870
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002997065.1_ASM299706v1|NZ_PHQA01000013.1|length=8808
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996025.1_ASM299602v1|NZ_PHOV01000011.1|length=8869
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996245.1_ASM299624v1|NZ_PHPS01000013.1|length=8837
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_000166635.1_ASM16663v1|NC_017399.1|length=8722
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996865.1_ASM299686v1|NZ_PHPG01000014.1|length=8837
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996925.1_ASM299692v1|NZ_PHPP01000013.1|length=8837
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_030439665.1_ASM3043966v2|NZ_CP179298.1|length=8725
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_040790745.1_ASM4079074v1|NZ_CP161090.1|length=8722
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996605.1_ASM299660v1|NZ_PHON01000014.1|length=11993
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996165.1_ASM299616v1|NZ_PHPK01000011.1|length=8817
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996395.1_ASM299639v1|NZ_PHQF01000013.1|length=8836
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996405.1_ASM299640v1|NZ_PHQH01000011.1|length=8874
GCF_002996485.1_ASM299648v1|NZ_PHOG01000007.1|length=23840	GCF_002996545.1_ASM299654v1|NZ_PHOH01000011.1|length=8822
GCF_002996545.1_ASM299654v1|NZ_PHOH01000010.1|length=25418	GCF_002996545.1_ASM299654v1|NZ_PHOH01000010.1|length=25418
GCF_002996545.1_ASM299654v1|NZ_PHOH01000010.1|length=25418	GCF_002996605.1_ASM299660v1|NZ_PHON01000009.1|length=25181
GCF_002996545.1_ASM299654v1|NZ_PHOH01000012.1|length=7978	GCF_002996545.1_ASM299654v1|NZ_PHOH01000012.1|length=7978
GCF_002996545.1_ASM299654v1|NZ_PHOH01000013.1|length=7468	GCF_002996545.1_ASM299654v1|NZ_PHOH01000013.1|length=7468
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002995885.1_ASM299588v1|NZ_PHOM01000007.1|length=24612
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996405.1_ASM299640v1|NZ_PHQH01000010.1|length=10332
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996405.1_ASM299640v1|NZ_PHQH01000016.1|length=7123
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996475.1_ASM299647v1|NZ_PHOF01000006.1|length=24630
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996585.1_ASM299658v1|NZ_PHOL01000006.1|length=24614
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996605.1_ASM299660v1|NZ_PHON01000010.1|length=24583
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002996625.1_ASM299662v1|NZ_PHOO01000006.1|length=24478
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_002997285.1_ASM299728v1|NZ_PHQO01000006.1|length=24892
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_040790715.1_ASM4079071v1|NZ_CP161155.1|length=24972
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_051147265.1_ASM5114726v1|NZ_CP147360.1|length=7238
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_040790735.1_ASM4079073v1|NZ_CP161068.1|length=24966
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_040790795.1_ASM4079079v1|NZ_CP161169.1|length=24977
GCF_002996545.1_ASM299654v1|NZ_PHOH01000003.1|length=54480	GCF_051054855.1_ASM5105485v1|NZ_CP147302.1|length=21705
GCF_002996545.1_ASM299654v1|NZ_PHOH01000004.1|length=46960	GCF_002996545.1_ASM299654v1|NZ_PHOH01000004.1|length=46960
GCF_002996545.1_ASM299654v1|NZ_PHOH01000004.1|length=46960	GCF_002996605.1_ASM299660v1|NZ_PHON01000004.1|length=28308
GCF_002996545.1_ASM299654v1|NZ_PHOH01000004.1|length=46960	GCF_051054355.1_ASM5105435v1|NZ_CP147146.1|length=10963
GCF_002996545.1_ASM299654v1|NZ_PHOH01000004.1|length=46960	GCF_051054855.1_ASM5105485v1|NZ_CP147301.1|length=13961
GCF_002996545.1_ASM299654v1|NZ_PHOH01000006.1|length=28131	GCF_002996545.1_ASM299654v1|NZ_PHOH01000006.1|length=28131
GCF_002996545.1_ASM299654v1|NZ_PHOH01000006.1|length=28131	GCF_002996025.1_ASM299602v1|NZ_PHOV01000003.1|length=27831
GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847	GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847
GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847	GCF_002996605.1_ASM299660v1|NZ_PHON01000007.1|length=27535
GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847	GCF_051054355.1_ASM5105435v1|NZ_CP147149.1|length=27862
GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847	GCF_002996025.1_ASM299602v1|NZ_PHOV01000004.1|length=27658
GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847	GCF_051054855.1_ASM5105485v1|NZ_CP147306.1|length=27777
GCF_002996545.1_ASM299654v1|NZ_PHOH01000007.1|length=27847	GCF_051147265.1_ASM5114726v1|NZ_CP147400.1|length=27854
GCF_002996545.1_ASM299654v1|NZ_PHOH01000008.1|length=27465	GCF_002996545.1_ASM299654v1|NZ_PHOH01000008.1|length=27465
GCF_002996545.1_ASM299654v1|NZ_PHOH01000008.1|length=27465	GCF_002996605.1_ASM299660v1|NZ_PHON01000011.1|length=21815
GCF_002996545.1_ASM299654v1|NZ_PHOH01000008.1|length=27465	GCF_051054855.1_ASM5105485v1|NZ_CP147303.1|length=20091
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_002997065.1_ASM299706v1|NZ_PHQA01000009.1|length=22687
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_002995985.1_ASM299598v1|NZ_PHOW01000009.1|length=22506
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_002996105.1_ASM299610v1|NZ_PHPH01000009.1|length=22599
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_002997165.1_ASM299716v1|NZ_PHQD01000008.1|length=22155
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_002997205.1_ASM299720v1|NZ_PHQL01000009.1|length=22773
GCF_002996285.1_ASM299628v1|NZ_PHPU01000009.1|length=22815	GCF_051054305.1_ASM5105430v1|NZ_CP147766.1|length=10319
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_002996345.1_ASM299634v1|NZ_PHQB01000009.1|length=8843
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_002996365.1_ASM299636v1|NZ_PHQC01000012.1|length=8880
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_002997045.1_ASM299704v1|NZ_PHPV01000011.1|length=8880
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_002997105.1_ASM299710v1|NZ_PHPY01000012.1|length=8892
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_002997165.1_ASM299716v1|NZ_PHQD01000014.1|length=8830
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000011.1|length=8892	GCF_040790755.1_ASM4079075v1|NZ_CP161105.1|length=8831
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_002996345.1_ASM299634v1|NZ_PHQB01000002.1|length=54816
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_002996365.1_ASM299636v1|NZ_PHQC01000002.1|length=54785
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_002997045.1_ASM299704v1|NZ_PHPV01000002.1|length=54785
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_002997105.1_ASM299710v1|NZ_PHPY01000002.1|length=54892
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_040790755.1_ASM4079075v1|NZ_CP161092.1|length=54723
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000002.1|length=54978	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161918.1|length=53783
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000020.1|length=5109	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000020.1|length=5109
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_000166635.1_ASM16663v1|NC_017419.1|length=29521
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000004.1|length=29489
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002995985.1_ASM299598v1|NZ_PHOW01000005.1|length=28380
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996105.1_ASM299610v1|NZ_PHPH01000004.1|length=29880
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996245.1_ASM299624v1|NZ_PHPS01000004.1|length=29667
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996285.1_ASM299628v1|NZ_PHPU01000003.1|length=29614
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996345.1_ASM299634v1|NZ_PHQB01000018.1|length=5385
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996365.1_ASM299636v1|NZ_PHQC01000021.1|length=5169
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996365.1_ASM299636v1|NZ_PHQC01000003.1|length=29823
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996865.1_ASM299686v1|NZ_PHPG01000013.1|length=10140
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996865.1_ASM299686v1|NZ_PHPG01000015.1|length=7673
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996925.1_ASM299692v1|NZ_PHPP01000005.1|length=29156
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996965.1_ASM299696v1|NZ_PHPM01000004.1|length=29680
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997045.1_ASM299704v1|NZ_PHPV01000021.1|length=5310
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997045.1_ASM299704v1|NZ_PHPV01000003.1|length=29712
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997065.1_ASM299706v1|NZ_PHQA01000003.1|length=29584
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997105.1_ASM299710v1|NZ_PHPY01000021.1|length=5338
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997105.1_ASM299710v1|NZ_PHPY01000003.1|length=29690
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997165.1_ASM299716v1|NZ_PHQD01000004.1|length=29342
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002997205.1_ASM299720v1|NZ_PHQL01000004.1|length=29780
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_040790745.1_ASM4079074v1|NZ_CP161081.1|length=29776
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_040790755.1_ASM4079075v1|NZ_CP161098.1|length=29775
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_040790755.1_ASM4079075v1|NZ_CP161106.1|length=5259
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_051054305.1_ASM5105430v1|NZ_CP147759.1|length=27928
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_000008685.2_ASM868v2|NC_000957.1|length=5228
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000021.1|length=5320
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996395.1_ASM299639v1|NZ_PHQF01000020.1|length=5338
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996465.1_ASM299646v1|NZ_PHOE01000019.1|length=5227
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996465.1_ASM299646v1|NZ_PHOE01000005.1|length=29577
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996405.1_ASM299640v1|NZ_PHQH01000015.1|length=7503
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996485.1_ASM299648v1|NZ_PHOG01000018.1|length=5344
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996485.1_ASM299648v1|NZ_PHOG01000004.1|length=29632
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996685.1_ASM299668v1|NZ_PHOR01000005.1|length=29446
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996545.1_ASM299654v1|NZ_PHOH01000017.1|length=5523
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000003.1|length=34883	GCF_002996685.1_ASM299668v1|NZ_PHOR01000019.1|length=5346
GCF_002996305.1_ASM299630v1|NZ_PHPZ01000007.1|length=22677	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000007.1|length=22677
GCF_002996345.1_ASM299634v1|NZ_PHQB01000006.1|length=22775	GCF_002996345.1_ASM299634v1|NZ_PHQB01000006.1|length=22775
GCF_002996365.1_ASM299636v1|NZ_PHQC01000007.1|length=22655	GCF_002996365.1_ASM299636v1|NZ_PHQC01000007.1|length=22655
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_000021405.1_ASM2140v1|NC_011782.1|length=17266
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_000021405.1_ASM2140v1|NC_011783.1|length=24326
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_002996265.1_ASM299626v1|NZ_PHPX01000007.1|length=24342
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_002996265.1_ASM299626v1|NZ_PHPX01000009.1|length=17377
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_030439625.1_ASM3043962v2|NZ_CP124094.1|length=17221
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_030445005.1_ASM3044500v2|NZ_CP124098.1|length=17222
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_030445025.1_ASM3044502v2|NZ_CP124102.1|length=17282
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_032595515.1_ASM3259551v2|NZ_CP132427.1|length=17285
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161910.1|length=17357
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_051054345.1_ASM5105434v1|NZ_CP147254.1|length=10750
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_002996005.1_ASM299600v1|NZ_PHOT01000011.1|length=17283
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_002996005.1_ASM299600v1|NZ_PHOT01000008.1|length=24192
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_024662195.1_ASM2466219v1|NZ_CP094617.1|length=24404
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_000008685.2_ASM868v2|NC_001850.1|length=24177
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_030439605.1_ASM3043960v2|NZ_CP179359.1|length=24413
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_040790775.1_ASM4079077v1|NZ_CP161188.1|length=24443
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161911.1|length=24466
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_030445065.1_ASM3044506v2|NZ_CP124086.1|length=16517
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_030445065.1_ASM3044506v2|NZ_CP179373.1|length=23698
GCF_002996385.1_ASM299638v1|NZ_PHQE01000003.1|length=41196	GCF_032595375.1_ASM3259537v2|NZ_CP132423.1|length=17308
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_000166635.1_ASM16663v1|NC_017423.1|length=27767
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002995865.1_ASM299586v1|NZ_PHOD01000006.1|length=27895
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002995935.1_ASM299593v1|NZ_PHOK01000018.1|length=5183
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002995985.1_ASM299598v1|NZ_PHOW01000006.1|length=27895
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002996245.1_ASM299624v1|NZ_PHPS01000006.1|length=27894
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002996285.1_ASM299628v1|NZ_PHPU01000006.1|length=27894
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002996605.1_ASM299660v1|NZ_PHON01000006.1|length=27885
GCF_002996385.1_ASM299638v1|NZ_PHQE01000004.1|length=37333	GCF_002996645.1_ASM299664v1|NZ_PHOP01000003.1|length=30628
